season,month,home_team,home_score,away_score,away_team,home_budget,away_budget,stadium_capacity,is_international_window,score_diff,home_win
2022,0,Brive,17,31,Lyon,1,3,13900,0,-14,0
2022,0,Racing 92,40,7,Biarritz,3,1,30000,0,33,1
2022,0,La Rochelle,32,16,Perpignan,3,1,16000,0,16,1
2022,0,Toulon,19,15,Toulouse,3,3,18000,0,4,1
2022,0,Montpellier,22,23,Bordeaux,3,3,15600,0,-1,0
2022,0,Lyon,43,20,Montpellier,3,3,25000,0,23,1
2022,0,Clermont,29,26,Paris,3,3,19000,0,3,1
2022,0,Biarritz,13,48,Castres,1,2,13500,0,-35,0
2022,0,Pau,21,42,Racing 92,2,3,18000,0,-21,0
2022,0,Perpignan,27,10,Brive,1,1,14500,0,17,1
2022,0,Toulouse,23,16,La Rochelle,3,3,19000,0,7,1
2022,0,Bordeaux,16,29,Toulon,3,3,33000,0,-13,0
2022,0,Bordeaux,42,10,Lyon,3,3,33000,0,32,1
2022,0,Biarritz,8,26,Clermont,1,3,13500,0,-18,0
2022,0,Montpellier,22,13,Racing 92,3,3,15600,0,9,1
2022,0,Toulon,37,20,Pau,3,2,18000,0,17,1
2022,0,La Rochelle,32,13,Paris,3,3,16000,0,19,1
2022,0,Brive,8,26,Toulouse,1,3,13900,0,-18,0
2022,0,Castres,28,12,Perpignan,2,1,12500,0,16,1
2022,0,Clermont,20,15,Montpellier,3,3,19000,0,5,1
2022,0,Lyon,26,29,La Rochelle,3,3,25000,0,-3,0
2022,0,Racing 92,21,16,Toulon,3,3,30000,0,5,1
2022,0,Pau,16,26,Castres,2,2,18000,0,-10,0
2022,0,Paris,17,33,Brive,3,1,20000,0,-16,0
2022,0,Toulouse,80,7,Biarritz,3,1,19000,0,73,1
2022,0,Perpignan,22,15,Bordeaux,1,3,14500,0,7,1
2022,0,Toulouse,33,28,La Rochelle,3,3,19000,0,5,1
2022,0,Bordeaux,36,16,Racing 92,3,3,33000,0,20,1
2022,0,Castres,24,18,Toulouse,2,3,12500,0,6,1
2022,0,Montpellier,19,10,Bordeaux,3,3,15600,0,9,1
2022,0,Castres,10,29,Montpellier,2,3,12500,0,-19,0
2022,0,Mt.Marsan,16,41,Perpignan,1,1,10000,0,-25,0
2023,0,Racing 92,25,19,Castres,3,2,30000,0,6,1
2023,0,Brive,27,31,Lyon,1,3,13900,0,-4,0
2023,0,Toulon,40,25,Bayonne,3,2,18000,0,15,1
2023,0,Pau,16,14,Perpignan,2,1,18000,0,2,1
2023,0,Paris,24,18,Clermont,3,3,20000,0,6,1
2023,0,La Rochelle,26,22,Montpellier,3,3,16000,0,4,1
2023,0,Bordeaux,25,26,Toulouse,3,3,33000,0,-1,0
2023,0,Lyon,21,23,La Rochelle,3,3,25000,0,-2,0
2023,0,Clermont,33,24,Pau,3,2,19000,0,9,1
2023,0,Bayonne,31,25,Racing 92,2,3,16900,0,6,1
2023,0,Castres,30,20,Paris,2,3,12500,0,10,1
2023,0,Perpignan,6,17,Brive,1,1,14500,0,-11,0
2023,0,Montpellier,29,19,Bordeaux,3,3,15600,0,10,1
2023,0,Toulouse,28,8,Toulon,3,3,19000,0,20,1
2023,0,Bordeaux,33,12,Castres,3,2,33000,0,21,1
2023,0,Brive,26,31,Montpellier,1,3,13900,0,-5,0
2023,0,Racing 92,32,19,Lyon,3,3,30000,0,13,1
2023,0,Paris,26,16,Bayonne,3,2,20000,0,10,1
2023,0,La Rochelle,43,8,Perpignan,3,1,16000,0,35,1
2023,0,Pau,26,16,Toulouse,2,3,18000,0,10,1
2023,0,Toulon,30,29,Clermont,3,3,18000,0,1,1
2023,0,Perpignan,19,13,Toulon,1,3,14500,0,6,1
2023,0,Bayonne,20,15,Bordeaux,2,3,16900,0,5,1
2023,0,Castres,12,6,Brive,2,1,12500,0,6,1
2023,0,Lyon,33,27,Paris,3,3,25000,0,6,1
2023,0,Montpellier,43,17,Pau,3,2,15600,0,26,1
2023,0,Toulouse,37,10,Racing 92,3,3,19000,0,27,1
2023,0,Clermont,22,13,La Rochelle,3,3,19000,0,9,1
2023,0,Bordeaux,15,10,Paris,3,3,33000,0,5,1
2023,0,Clermont,43,20,Lyon,3,3,19000,0,23,1
2023,0,Brive,25,22,Bayonne,1,2,13900,0,3,1
2023,0,Pau,17,34,Toulon,2,3,18000,0,-17,0
2023,0,Perpignan,14,10,Castres,1,2,14500,0,4,1
2023,0,La Rochelle,24,19,Racing 92,3,3,16000,0,5,1
2023,0,Montpellier,17,19,Toulouse,3,3,15600,0,-2,0
2023,0,Castres,26,13,Montpellier,2,3,12500,0,13,1
2023,0,Bayonne,29,13,La Rochelle,2,3,16900,0,16,1
2023,0,Racing 92,26,13,Pau,3,2,30000,0,13,1
2023,0,Toulon,47,0,Brive,3,1,18000,0,47,1
2023,0,Paris,52,3,Perpignan,3,1,20000,0,49,1
2023,0,Toulouse,46,10,Clermont,3,3,19000,0,36,1
2023,0,Lyon,36,21,Bordeaux,3,3,25000,0,15,1
2023,0,Brive,7,45,Toulouse,1,3,13900,0,-38,0
2023,0,Castres,39,22,Bayonne,2,2,12500,0,17,1
2023,0,Montpellier,26,33,Lyon,3,3,15600,0,-7,0
2023,0,Pau,29,31,Paris,2,3,18000,0,-2,0
2023,0,Perpignan,10,20,Clermont,1,3,14500,0,-10,0
2023,0,Bordeaux,29,17,Racing 92,3,3,33000,0,12,1
2023,0,La Rochelle,32,5,Toulon,3,3,16000,0,27,1
2023,0,Racing 92,38,31,Montpellier,3,3,30000,0,7,1
2023,0,Bayonne,24,20,Perpignan,2,1,16900,0,4,1
2023,0,Lyon,31,27,Pau,3,2,25000,0,4,1
2023,0,Toulon,28,20,Castres,3,2,18000,0,8,1
2023,0,Paris,27,0,Brive,3,1,20000,0,27,1
2023,0,Clermont,23,23,Bordeaux,3,3,19000,0,0,0
2023,0,Toulouse,26,17,La Rochelle,3,3,19000,0,9,1
2023,0,Castres,26,22,Clermont,2,3,12500,0,4,1
2023,0,Brive,38,43,Racing 92,1,3,13900,0,-5,0
2023,0,Montpellier,23,19,Paris,3,3,15600,0,4,1
2023,0,La Rochelle,21,38,Pau,3,2,16000,0,-17,0
2023,0,Perpignan,28,21,Lyon,1,3,14500,0,7,1
2023,0,Bayonne,26,22,Toulouse,2,3,16900,0,4,1
2023,0,Bordeaux,27,26,Toulon,3,3,33000,0,1,1
2023,0,Toulouse,16,16,Paris,3,3,19000,0,0,0
2023,0,Clermont,20,25,Bayonne,3,2,19000,0,-5,0
2023,0,Brive,17,19,La Rochelle,1,3,13900,0,-2,0
2023,0,Lyon,26,20,Castres,3,2,25000,0,6,1
2023,0,Racing 92,44,20,Perpignan,3,1,30000,0,24,1
2023,0,Pau,33,7,Bordeaux,2,3,18000,0,26,1
2023,0,Toulon,16,26,Montpellier,3,3,18000,0,-10,0
2023,0,Montpellier,35,14,Bayonne,3,2,15600,0,21,1
2023,0,Pau,22,6,Brive,2,1,18000,0,16,1
2023,0,La Rochelle,53,7,Castres,3,2,16000,0,46,1
2023,0,Perpignan,23,20,Bordeaux,1,3,14500,0,3,1
2023,0,Paris,12,17,Toulon,3,3,20000,0,-5,0
2023,0,Racing 92,46,12,Clermont,3,3,30000,0,34,1
2023,0,Lyon,21,14,Toulouse,3,3,25000,0,7,1
2023,0,Clermont,19,14,Montpellier,3,3,19000,0,5,1
2023,0,Bayonne,19,7,Lyon,2,3,16900,0,12,1
2023,0,Toulouse,34,13,Perpignan,3,1,19000,0,21,1
2023,0,Bordeaux,33,13,Brive,3,1,33000,0,20,1
2023,0,Paris,27,14,La Rochelle,3,3,20000,0,13,1
2023,0,Castres,26,22,Pau,2,2,12500,0,4,1
2023,0,Toulon,14,31,Racing 92,3,3,18000,0,-17,0
2023,0,Toulon,21,3,Lyon,3,3,18000,0,18,1
2023,0,Brive,20,16,Clermont,1,3,13900,0,4,1
2023,0,Montpellier,38,10,Perpignan,3,1,15600,0,28,1
2023,0,Pau,22,22,Bayonne,2,2,18000,0,0,0
2023,0,La Rochelle,8,12,Bordeaux,3,3,16000,0,-4,0
2023,0,Toulouse,22,18,Castres,3,2,19000,0,4,1
2023,0,Racing 92,10,48,Paris,3,3,30000,0,-38,0
2023,0,Bordeaux,40,10,Montpellier,3,3,33000,0,30,1
2023,0,Bayonne,23,18,Toulon,2,3,16900,0,5,1
2023,0,Castres,26,26,Racing 92,2,3,12500,0,0,0
2023,0,Lyon,27,30,Brive,3,1,25000,0,-3,0
2023,0,Paris,37,3,Pau,3,2,20000,0,34,1
2023,0,Perpignan,10,29,La Rochelle,1,3,14500,0,-19,0
2023,0,Clermont,13,32,Toulouse,3,3,19000,0,-19,0
2023,0,Bordeaux,23,15,Bayonne,3,2,33000,0,8,1
2023,0,Clermont,31,20,Perpignan,3,1,19000,0,11,1
2023,0,Brive,26,17,Toulon,1,3,13900,0,9,1
2023,0,Pau,12,21,Lyon,2,3,18000,0,-9,0
2023,0,Paris,26,7,Castres,3,2,20000,0,19,1
2023,0,La Rochelle,30,7,Toulouse,3,3,16000,0,23,1
2023,0,Montpellier,17,12,Racing 92,3,3,15600,0,5,1
2023,0,Lyon,34,14,Clermont,3,3,25000,0,20,1
2023,0,Bayonne,37,9,Brive,2,1,16900,0,28,1
2023,0,Castres,23,18,Bordeaux,2,3,12500,0,5,1
2023,0,Toulon,27,16,Pau,3,2,18000,0,11,1
2023,0,Perpignan,31,24,Paris,1,3,14500,0,7,1
2023,0,Racing 92,39,36,La Rochelle,3,3,30000,0,3,1
2023,0,Toulouse,23,9,Montpellier,3,3,19000,0,14,1
2023,0,Toulouse,21,16,Bayonne,3,2,19000,0,5,1
2023,0,Clermont,41,26,Castres,3,2,19000,0,15,1
2023,0,Brive,22,24,Perpignan,1,1,13900,0,-2,0
2023,0,Pau,38,19,Racing 92,2,3,18000,0,19,1
2023,0,La Rochelle,16,20,Lyon,3,3,16000,0,-4,0
2023,0,Montpellier,18,20,Toulon,3,3,15600,0,-2,0
2023,0,Paris,12,6,Bordeaux,3,3,20000,0,6,1
2023,0,Bayonne,29,26,Paris,2,3,16900,0,3,1
2023,0,Castres,17,32,La Rochelle,2,3,12500,0,-15,0
2023,0,Lyon,31,21,Montpellier,3,3,25000,0,10,1
2023,0,Racing 92,34,24,Brive,3,1,30000,0,10,1
2023,0,Perpignan,49,29,Pau,1,2,14500,0,20,1
2023,0,Toulon,17,6,Toulouse,3,3,18000,0,11,1
2023,0,Bordeaux,18,9,Clermont,3,3,33000,0,9,1
2023,0,Paris,27,17,Montpellier,3,3,20000,0,10,1
2023,0,Bayonne,41,10,Castres,2,2,16900,0,31,1
2023,0,Lyon,45,11,Racing 92,3,3,25000,0,34,1
2023,0,La Rochelle,32,16,Brive,3,1,16000,0,16,1
2023,0,Bordeaux,43,7,Perpignan,3,1,33000,0,36,1
2023,0,Toulouse,34,10,Pau,3,2,19000,0,24,1
2023,0,Clermont,36,21,Toulon,3,3,19000,0,15,1
2023,0,Montpellier,34,6,Clermont,3,3,15600,0,28,1
2023,0,Brive,7,28,Bordeaux,1,3,13900,0,-21,0
2023,0,Castres,27,22,Lyon,2,3,12500,0,5,1
2023,0,Pau,32,36,La Rochelle,2,3,18000,0,-4,0
2023,0,Perpignan,34,27,Bayonne,1,2,14500,0,7,1
2023,0,Toulon,37,9,Paris,3,3,18000,0,28,1
2023,0,Racing 92,35,39,Toulouse,3,3,30000,0,-4,0
2023,0,Castres,27,17,Toulouse,2,3,12500,0,10,1
2023,0,Clermont,38,10,Brive,3,1,19000,0,28,1
2023,0,Bayonne,20,30,Pau,2,2,16900,0,-10,0
2023,0,Lyon,23,27,Toulon,3,3,25000,0,-4,0
2023,0,Perpignan,22,23,Montpellier,1,3,14500,0,-1,0
2023,0,Bordeaux,6,36,La Rochelle,3,3,33000,0,-30,0
2023,0,Paris,13,17,Racing 92,3,3,20000,0,-4,0
2023,0,Racing 92,31,28,Bordeaux,3,3,30000,0,3,1
2023,0,Brive,22,27,Paris,1,3,13900,0,-5,0
2023,0,Montpellier,19,28,Castres,3,2,15600,0,-9,0
2023,0,Toulon,37,15,Perpignan,3,1,18000,0,22,1
2023,0,Pau,23,18,Clermont,2,3,18000,0,5,1
2023,0,La Rochelle,26,6,Bayonne,3,2,16000,0,20,1
2023,0,Toulouse,36,31,Lyon,3,3,19000,0,5,1
2023,0,La Rochelle,26,13,Clermont,3,3,16000,0,13,1
2023,0,Bayonne,33,30,Montpellier,2,3,16900,0,3,1
2023,0,Brive,22,17,Pau,1,2,13900,0,5,1
2023,0,Castres,31,18,Toulon,2,3,12500,0,13,1
2023,0,Perpignan,30,21,Racing 92,1,3,14500,0,9,1
2023,0,Paris,19,10,Toulouse,3,3,20000,0,9,1
2023,0,Bordeaux,23,9,Lyon,3,3,33000,0,14,1
2023,0,Clermont,32,16,Paris,3,3,19000,0,16,1
2023,0,Lyon,39,31,Perpignan,3,1,25000,0,8,1
2023,0,Montpellier,26,27,Brive,3,1,15600,0,-1,0
2023,0,Racing 92,55,14,Bayonne,3,2,30000,0,41,1
2023,0,Pau,40,3,Castres,2,2,18000,0,37,1
2023,0,Toulon,8,23,La Rochelle,3,3,18000,0,-15,0
2023,0,Toulouse,31,17,Bordeaux,3,3,19000,0,14,1
2023,0,Perpignan,26,21,Toulouse,1,3,14500,0,5,1
2023,0,Bayonne,21,18,Clermont,2,3,16900,0,3,1
2023,0,Brive,13,16,Castres,1,2,13900,0,-3,0
2023,0,Montpellier,42,31,La Rochelle,3,3,15600,0,11,1
2023,0,Bordeaux,28,0,Pau,3,2,33000,0,28,1
2023,0,Racing 92,43,7,Toulon,3,3,30000,0,36,1
2023,0,Paris,31,31,Lyon,3,3,20000,0,0,0
2023,0,Clermont,32,25,Racing 92,3,3,19000,0,7,1
2023,0,Castres,26,16,Perpignan,2,1,12500,0,10,1
2023,0,Lyon,53,19,Bayonne,3,2,25000,0,34,1
2023,0,Toulon,35,19,Bordeaux,3,3,18000,0,16,1
2023,0,Pau,35,10,Montpellier,2,3,18000,0,25,1
2023,0,La Rochelle,14,10,Paris,3,3,16000,0,4,1
2023,0,Toulouse,54,10,Brive,3,1,19000,0,44,1
2023,0,Paris,20,33,Racing 92,3,3,20000,0,-13,0
2023,0,Lyon,25,32,Bordeaux,3,3,25000,0,-7,0
2023,0,Toulouse,41,14,Racing 92,3,3,19000,0,27,1
2023,0,La Rochelle,24,13,Bordeaux,3,3,16000,0,11,1
2023,0,Toulouse,29,26,La Rochelle,3,3,19000,0,3,1
2023,0,Grenoble,19,33,Perpignan,1,1,20000,0,-14,0
2024,0,Bayonne,26,7,Toulouse,2,3,16900,0,19,1
2024,0,Racing 92,23,18,Bordeaux,3,3,30000,0,5,1
2024,0,Perpignan,7,29,Paris,1,3,14500,0,-22,0
2024,0,Oyonnax,36,17,Clermont,1,3,11400,0,19,1
2024,0,Castres,24,23,Pau,2,2,12500,0,1,1
2024,0,Lyon,27,15,Toulon,3,3,25000,0,12,1
2024,0,Montpellier,26,15,La Rochelle,3,3,15600,0,11,1
2024,0,Paris,28,18,Oyonnax,3,1,20000,0,10,1
2024,0,La Rochelle,35,14,Lyon,3,3,16000,0,21,1
2024,0,Bordeaux,25,23,Castres,3,2,33000,0,2,1
2024,0,Clermont,38,14,Perpignan,3,1,19000,0,24,1
2024,0,Pau,19,17,Racing 92,2,3,18000,0,2,1
2024,0,Toulon,19,14,Bayonne,3,2,18000,0,5,1
2024,0,Toulouse,38,13,Montpellier,3,3,19000,0,25,1
2024,0,Oyonnax,21,27,Toulouse,1,3,11400,0,-6,0
2024,0,Castres,37,0,Bayonne,2,2,12500,0,37,1
2024,0,Paris,24,9,Montpellier,3,3,20000,0,15,1
2024,0,Pau,40,10,Lyon,2,3,18000,0,30,1
2024,0,Racing 92,59,10,Perpignan,3,1,30000,0,49,1
2024,0,Clermont,11,10,La Rochelle,3,3,19000,0,1,1
2024,0,Bordeaux,22,17,Toulon,3,3,33000,0,5,1
2024,0,Bayonne,16,3,Paris,2,3,16900,0,13,1
2024,0,Perpignan,24,39,Pau,1,2,14500,0,-15,0
2024,0,Lyon,41,22,Clermont,3,3,25000,0,19,1
2024,0,Montpellier,16,19,Racing 92,3,3,15600,0,-3,0
2024,0,Toulon,41,7,Oyonnax,3,1,18000,0,34,1
2024,0,La Rochelle,24,27,Castres,3,2,16000,0,-3,0
2024,0,Toulouse,29,22,Bordeaux,3,3,19000,0,7,1
2024,0,Oyonnax,19,17,La Rochelle,1,3,11400,0,2,1
2024,0,Perpignan,26,22,Toulon,1,3,14500,0,4,1
2024,0,Bordeaux,26,13,Montpellier,3,3,33000,0,13,1
2024,0,Clermont,46,14,Bayonne,3,2,19000,0,32,1
2024,0,Paris,39,16,Castres,3,2,20000,0,23,1
2024,0,Racing 92,22,20,Lyon,3,3,30000,0,2,1
2024,0,Pau,13,9,Toulouse,2,3,18000,0,4,1
2024,0,Toulouse,43,34,Perpignan,3,1,19000,0,9,1
2024,0,Castres,39,11,Oyonnax,2,1,12500,0,28,1
2024,0,Lyon,32,36,Paris,3,3,25000,0,-4,0
2024,0,Montpellier,17,20,Clermont,3,3,15600,0,-3,0
2024,0,Pau,20,11,Bordeaux,2,3,18000,0,9,1
2024,0,La Rochelle,18,15,Bayonne,3,2,16000,0,3,1
2024,0,Toulon,31,26,Racing 92,3,3,18000,0,5,1
2024,0,Paris,9,13,Racing 92,3,3,20000,0,-4,0
2024,0,Bayonne,35,16,Pau,2,2,16900,0,19,1
2024,0,Perpignan,23,16,Montpellier,1,3,14500,0,7,1
2024,0,Oyonnax,38,20,Lyon,1,3,11400,0,18,1
2024,0,Clermont,27,30,Toulon,3,3,19000,0,-3,0
2024,0,Castres,31,23,Toulouse,2,3,12500,0,8,1
2024,0,La Rochelle,25,21,Bordeaux,3,3,16000,0,4,1
2024,0,Toulon,41,19,Castres,3,2,18000,0,22,1
2024,0,Bordeaux,46,22,Perpignan,3,1,33000,0,24,1
2024,0,Lyon,42,29,Bayonne,3,2,25000,0,13,1
2024,0,Montpellier,21,26,Oyonnax,3,1,15600,0,-5,0
2024,0,Pau,30,6,Paris,2,3,18000,0,24,1
2024,0,Toulouse,31,10,Clermont,3,3,19000,0,21,1
2024,0,Racing 92,32,10,La Rochelle,3,3,30000,0,22,1
2024,0,Toulon,36,13,Pau,3,2,18000,0,23,1
2024,0,Bayonne,34,19,Montpellier,2,3,16900,0,15,1
2024,0,Oyonnax,23,29,Bordeaux,1,3,11400,0,-6,0
2024,0,Castres,29,14,Lyon,2,3,12500,0,15,1
2024,0,La Rochelle,35,6,Perpignan,3,1,16000,0,29,1
2024,0,Clermont,23,18,Racing 92,3,3,19000,0,5,1
2024,0,Paris,27,12,Toulouse,3,3,20000,0,15,1
2024,0,Perpignan,36,10,Bayonne,1,2,14500,0,26,1
2024,0,Bordeaux,46,10,Lyon,3,3,33000,0,36,1
2024,0,Montpellier,30,21,Castres,3,2,15600,0,9,1
2024,0,Racing 92,66,10,Oyonnax,3,1,30000,0,56,1
2024,0,Pau,22,11,Clermont,2,3,18000,0,11,1
2024,0,Paris,18,13,La Rochelle,3,3,20000,0,5,1
2024,0,Toulouse,25,17,Toulon,3,3,19000,0,8,1
2024,0,Oyonnax,34,13,Pau,1,2,11400,0,21,1
2024,0,Clermont,35,40,Bordeaux,3,3,19000,0,-5,0
2024,0,Lyon,20,18,Montpellier,3,3,25000,0,2,1
2024,0,Bayonne,27,23,Racing 92,2,3,16900,0,4,1
2024,0,Toulon,19,5,Paris,3,3,18000,0,14,1
2024,0,La Rochelle,29,8,Toulouse,3,3,16000,0,21,1
2024,0,Castres,13,17,Perpignan,2,1,12500,0,-4,0
2024,0,Pau,20,29,La Rochelle,2,3,18000,0,-9,0
2024,0,Perpignan,27,12,Oyonnax,1,1,14500,0,15,1
2024,0,Bordeaux,24,23,Bayonne,3,2,33000,0,1,1
2024,0,Paris,14,14,Clermont,3,3,20000,0,0,0
2024,0,Racing 92,34,30,Castres,3,2,30000,0,4,1
2024,0,Toulouse,45,0,Lyon,3,3,19000,0,45,1
2024,0,Montpellier,27,17,Toulon,3,3,15600,0,10,1
2024,0,Bordeaux,26,30,Paris,3,3,33000,0,-4,0
2024,0,Bayonne,21,17,Oyonnax,2,1,16900,0,4,1
2024,0,Castres,20,23,Clermont,2,3,12500,0,-3,0
2024,0,Lyon,36,24,Perpignan,3,1,25000,0,12,1
2024,0,Montpellier,22,17,Pau,3,2,15600,0,5,1
2024,0,Toulon,25,23,La Rochelle,3,3,18000,0,2,1
2024,0,Racing 92,20,27,Toulouse,3,3,30000,0,-7,0
2024,0,Perpignan,26,5,Racing 92,1,3,14500,0,21,1
2024,0,Oyonnax,19,23,Paris,1,3,11400,0,-4,0
2024,0,Clermont,38,21,Lyon,3,3,19000,0,17,1
2024,0,La Rochelle,18,10,Montpellier,3,3,16000,0,8,1
2024,0,Pau,33,44,Castres,2,2,18000,0,-11,0
2024,0,Toulouse,46,26,Bayonne,3,2,19000,0,20,1
2024,0,Toulon,32,37,Bordeaux,3,3,18000,0,-5,0
2024,0,Lyon,28,17,La Rochelle,3,3,25000,0,11,1
2024,0,Bordeaux,10,20,Pau,3,2,33000,0,-10,0
2024,0,Paris,32,19,Perpignan,3,1,20000,0,13,1
2024,0,Racing 92,20,44,Montpellier,3,3,30000,0,-24,0
2024,0,Toulouse,61,34,Oyonnax,3,1,19000,0,27,1
2024,0,Bayonne,21,13,Clermont,2,3,16900,0,8,1
2024,0,Castres,25,17,Toulon,2,3,12500,0,8,1
2024,0,Montpellier,28,23,Bayonne,3,2,15600,0,5,1
2024,0,Perpignan,27,15,La Rochelle,1,3,14500,0,12,1
2024,0,Castres,41,12,Bordeaux,2,3,12500,0,29,1
2024,0,Lyon,43,26,Oyonnax,3,1,25000,0,17,1
2024,0,Pau,17,9,Toulon,2,3,18000,0,8,1
2024,0,Racing 92,11,27,Paris,3,3,30000,0,-16,0
2024,0,Clermont,33,37,Toulouse,3,3,19000,0,-4,0
2024,0,Toulouse,33,6,Castres,3,2,19000,0,27,1
2024,0,Bayonne,39,10,Lyon,2,3,16900,0,29,1
2024,0,Oyonnax,35,39,Montpellier,1,3,11400,0,-4,0
2024,0,Paris,25,12,Pau,3,2,20000,0,13,1
2024,0,Toulon,44,22,Perpignan,3,1,18000,0,22,1
2024,0,Bordeaux,21,5,Racing 92,3,3,33000,0,16,1
2024,0,La Rochelle,42,3,Clermont,3,3,16000,0,39,1
2024,0,La Rochelle,23,3,Paris,3,3,16000,0,20,1
2024,0,Clermont,15,15,Oyonnax,3,1,19000,0,0,0
2024,0,Lyon,34,19,Castres,3,2,25000,0,15,1
2024,0,Montpellier,10,3,Bordeaux,3,3,15600,0,7,1
2024,0,Pau,42,40,Bayonne,2,2,18000,0,2,1
2024,0,Perpignan,27,17,Toulouse,1,3,14500,0,10,1
2024,0,Racing 92,20,6,Toulon,3,3,30000,0,14,1
2024,0,Toulon,54,7,Montpellier,3,3,18000,0,47,1
2024,0,Oyonnax,14,15,Perpignan,1,1,11400,0,-1,0
2024,0,Castres,21,23,Racing 92,2,3,12500,0,-2,0
2024,0,Clermont,31,28,Pau,3,2,19000,0,3,1
2024,0,Paris,22,13,Lyon,3,3,20000,0,9,1
2024,0,Bayonne,13,12,La Rochelle,2,3,16900,0,1,1
2024,0,Bordeaux,31,28,Toulouse,3,3,33000,0,3,1
2024,0,Montpellier,10,12,Paris,3,3,15600,0,-2,0
2024,0,Perpignan,43,12,Castres,1,2,14500,0,31,1
2024,0,La Rochelle,40,21,Oyonnax,3,1,16000,0,19,1
2024,0,Lyon,27,10,Bordeaux,3,3,25000,0,17,1
2024,0,Racing 92,26,10,Clermont,3,3,30000,0,16,1
2024,0,Toulouse,31,29,Pau,3,2,19000,0,2,1
2024,0,Bayonne,10,46,Toulon,2,3,16900,0,-36,0
2024,0,Castres,25,24,La Rochelle,2,3,12500,0,1,1
2024,0,Perpignan,51,20,Lyon,1,3,14500,0,31,1
2024,0,Oyonnax,13,43,Racing 92,1,3,11400,0,-30,0
2024,0,Paris,28,24,Bayonne,3,2,20000,0,4,1
2024,0,Pau,31,23,Montpellier,2,3,18000,0,8,1
2024,0,Toulon,20,19,Toulouse,3,3,18000,0,1,1
2024,0,Bordeaux,41,7,Clermont,3,3,33000,0,34,1
2024,0,Toulouse,32,12,Racing 92,3,3,19000,0,20,1
2024,0,Bayonne,15,34,Bordeaux,2,3,16900,0,-19,0
2024,0,Oyonnax,22,19,Castres,1,2,11400,0,3,1
2024,0,Lyon,38,20,Pau,3,2,25000,0,18,1
2024,0,Montpellier,20,25,Perpignan,3,1,15600,0,-5,0
2024,0,Clermont,41,18,Paris,3,3,19000,0,23,1
2024,0,La Rochelle,27,17,Toulon,3,3,16000,0,10,1
2024,0,Perpignan,28,35,Clermont,1,3,14500,0,-7,0
2024,0,Castres,27,26,Montpellier,2,3,12500,0,1,1
2024,0,Pau,39,17,Oyonnax,2,1,18000,0,22,1
2024,0,Racing 92,28,37,Bayonne,3,2,30000,0,-9,0
2024,0,Toulon,30,24,Lyon,3,3,18000,0,6,1
2024,0,Bordeaux,34,14,La Rochelle,3,3,33000,0,20,1
2024,0,Toulouse,49,18,Paris,3,3,19000,0,31,1
2024,0,Montpellier,22,29,Toulouse,3,3,15600,0,-7,0
2024,0,Bayonne,23,20,Perpignan,2,1,16900,0,3,1
2024,0,Oyonnax,17,27,Toulon,1,3,11400,0,-10,0
2024,0,Clermont,36,20,Castres,3,2,19000,0,16,1
2024,0,Lyon,20,14,Racing 92,3,3,25000,0,6,1
2024,0,La Rochelle,25,23,Pau,3,2,16000,0,2,1
2024,0,Paris,22,18,Bordeaux,3,3,20000,0,4,1
2024,0,Racing 92,24,15,Pau,3,2,30000,0,9,1
2024,0,Perpignan,37,30,Bordeaux,1,3,14500,0,7,1
2024,0,Oyonnax,27,20,Bayonne,1,2,11400,0,7,1
2024,0,Castres,27,18,Paris,2,3,12500,0,9,1
2024,0,Montpellier,41,26,Lyon,3,3,15600,0,15,1
2024,0,Toulon,52,10,Clermont,3,3,18000,0,42,1
2024,0,Toulouse,31,31,La Rochelle,3,3,19000,0,0,0
2024,0,Bayonne,17,28,Castres,2,2,16900,0,-11,0
2024,0,Bordeaux,40,7,Oyonnax,3,1,33000,0,33,1
2024,0,Clermont,52,15,Montpellier,3,3,19000,0,37,1
2024,0,La Rochelle,24,19,Racing 92,3,3,16000,0,5,1
2024,0,Lyon,40,28,Toulouse,3,3,25000,0,12,1
2024,0,Paris,23,20,Toulon,3,3,20000,0,3,1
2024,0,Pau,36,24,Perpignan,2,1,18000,0,12,1
2024,0,Toulon,29,34,La Rochelle,3,3,18000,0,-5,0
2024,0,Bordeaux,31,17,Racing 92,3,3,33000,0,14,1
2024,0,Toulouse,39,23,La Rochelle,3,3,19000,0,16,1
2024,0,Paris,20,22,Bordeaux,3,3,20000,0,-2,0
2024,0,Toulouse,59,3,Bordeaux,3,3,19000,0,56,1
2024,0,Grenoble,18,20,Montpellier,1,3,20000,0,-2,0
2025,0,Bayonne,21,19,Perpignan,2,1,16900,0,2,1
2025,0,Clermont,39,7,Pau,3,2,19000,0,32,1
2025,0,Castres,31,28,Racing 92,2,3,12500,0,3,1
2025,0,Montpellier,22,26,Lyon,3,3,15600,0,-4,0
2025,0,Bordeaux,46,26,Paris,3,3,33000,0,20,1
2025,0,La Rochelle,19,15,Toulon,3,3,16000,0,4,1
2025,0,Vannes,18,43,Toulouse,1,3,11000,0,-25,0
2025,0,Toulon,30,28,Castres,3,2,18000,0,2,1
2025,0,Paris,34,31,Vannes,3,1,20000,0,3,1
2025,0,Racing 92,33,20,Clermont,3,3,30000,0,13,1
2025,0,Pau,51,29,Bayonne,2,2,18000,0,22,1
